sec_id,date,update_date,data
US_CN_00133,2015-02-18,2025-09-01,2.08
US_CN_00133,2015-02-19,2025-09-01,2.1142
US_CN_00133,2015-02-20,2025-09-01,2.1117
US_CN_00133,2015-02-23,2025-09-01,2.0574
US_CN_00133,2015-02-24,2025-09-01,1.98
US_CN_00133,2015-02-25,2025-09-01,1.9688
US_CN_00133,2015-02-26,2025-09-01,2.0295
US_CN_00133,2015-02-27,2025-09-01,1.993
US_CN_00133,2015-03-02,2025-09-01,2.082
US_CN_00133,2015-03-03,2025-09-01,2.1189
US_CN_00133,2015-03-04,2025-09-01,2.1172
US_CN_00133,2015-03-05,2025-09-01,2.1154
US_CN_00133,2015-03-06,2025-09-01,2.2414
US_CN_00133,2015-03-09,2025-09-01,2.1907
US_CN_00133,2015-03-10,2025-09-01,2.1297
US_CN_00133,2015-03-11,2025-09-01,2.1086
US_CN_00133,2015-03-12,2025-09-01,2.1156
US_CN_00133,2015-03-13,2025-09-01,2.114
US_CN_00133,2015-03-16,2025-09-01,2.0717
US_CN_00133,2015-03-17,2025-09-01,2.0507
US_CN_00133,2015-03-18,2025-09-01,1.9199
US_CN_00133,2015-03-19,2025-09-01,1.9685
US_CN_00133,2015-03-20,2025-09-01,1.9303
US_CN_00133,2015-03-23,2025-09-01,1.912
US_CN_00133,2015-03-24,2025-09-01,1.8731
US_CN_00133,2015-03-25,2025-09-01,1.925
US_CN_00133,2015-03-26,2025-09-01,1.9894
US_CN_00133,2015-03-27,2025-09-01,1.9615
US_CN_00133,2015-03-30,2025-09-01,1.9475
US_CN_00133,2015-03-31,2025-09-01,1.9231
US_CN_00133,2015-04-01,2025-09-01,1.8573
US_CN_00133,2015-04-02,2025-09-01,1.9117
US_CN_00133,2015-04-03,2025-09-01,1.8389
US_CN_00133,2015-04-06,2025-09-01,1.8952
US_CN_00133,2015-04-07,2025-09-01,1.8848
US_CN_00133,2015-04-08,2025-09-01,1.9047
US_CN_00133,2015-04-09,2025-09-01,1.9596
US_CN_00133,2015-04-10,2025-09-01,1.9473
US_CN_00133,2015-04-13,2025-09-01,1.9272
US_CN_00133,2015-04-14,2025-09-01,1.8985
US_CN_00133,2015-04-15,2025-09-01,1.888
US_CN_00133,2015-04-16,2025-09-01,1.8897
US_CN_00133,2015-04-17,2025-09-01,1.8653
US_CN_00133,2015-04-20,2025-09-01,1.8896
US_CN_00133,2015-04-21,2025-09-01,1.9087
US_CN_00133,2015-04-22,2025-09-01,1.9788
US_CN_00133,2015-04-23,2025-09-01,1.9577
US_CN_00133,2015-04-24,2025-09-01,1.9086
US_CN_00133,2015-04-27,2025-09-01,1.9208
US_CN_00133,2015-04-28,2025-09-01,2.0034
US_CN_00133,2015-04-29,2025-09-01,2.0388
US_CN_00133,2015-04-30,2025-09-01,2.0317
US_CN_00133,2015-05-01,2025-09-01,2.1135
US_CN_00133,2015-05-04,2025-09-01,2.144
US_CN_00133,2015-05-05,2025-09-01,2.1853
US_CN_00133,2015-05-06,2025-09-01,2.2431
US_CN_00133,2015-05-07,2025-09-01,2.18
US_CN_00133,2015-05-08,2025-09-01,2.1478
US_CN_00133,2015-05-11,2025-09-01,2.2797
US_CN_00133,2015-05-12,2025-09-01,2.2489
US_CN_00133,2015-05-13,2025-09-01,2.2926
US_CN_00133,2015-05-14,2025-09-01,2.2301
US_CN_00133,2015-05-15,2025-09-01,2.1424
US_CN_00133,2015-05-18,2025-09-01,2.2337
US_CN_00133,2015-05-19,2025-09-01,2.2886
US_CN_00133,2015-05-20,2025-09-01,2.2479
US_CN_00133,2015-05-21,2025-09-01,2.1898
US_CN_00133,2015-05-22,2025-09-01,2.2092
US_CN_00133,2015-05-25,2025-09-01,2.2092
US_CN_00133,2015-05-26,2025-09-01,2.139
US_CN_00133,2015-05-27,2025-09-01,2.1285
US_CN_00133,2015-05-28,2025-09-01,2.1355
US_CN_00133,2015-05-29,2025-09-01,2.1214
US_CN_00133,2015-06-01,2025-09-01,2.1794
US_CN_00133,2015-06-02,2025-09-01,2.2624
US_CN_00133,2015-06-03,2025-09-01,2.3642
US_CN_00133,2015-06-04,2025-09-01,2.307
US_CN_00133,2015-06-05,2025-09-01,2.4076
US_CN_00133,2015-06-08,2025-09-01,2.3824
US_CN_00133,2015-06-09,2025-09-01,2.4384
US_CN_00133,2015-06-10,2025-09-01,2.4838
US_CN_00133,2015-06-11,2025-09-01,2.3772
US_CN_00133,2015-06-12,2025-09-01,2.3918
US_CN_00133,2015-06-15,2025-09-01,2.3559
US_CN_00133,2015-06-16,2025-09-01,2.3093
US_CN_00133,2015-06-17,2025-09-01,2.3165
US_CN_00133,2015-06-18,2025-09-01,2.3345
US_CN_00133,2015-06-19,2025-09-01,2.2577
US_CN_00133,2015-06-22,2025-09-01,2.3725
US_CN_00133,2015-06-23,2025-09-01,2.4087
US_CN_00133,2015-06-24,2025-09-01,2.3672
US_CN_00133,2015-06-25,2025-09-01,2.4088
US_CN_00133,2015-06-26,2025-09-01,2.4726
US_CN_00133,2015-06-29,2025-09-01,2.3242
US_CN_00133,2015-06-30,2025-09-01,2.3531
US_CN_00133,2015-07-01,2025-09-01,2.4219
US_CN_00133,2015-07-02,2025-09-01,2.3823
US_CN_00133,2015-07-03,2025-09-01,2.3823
US_CN_00133,2015-07-06,2025-09-01,2.285
US_CN_00133,2015-07-07,2025-09-01,2.2582
US_CN_00133,2015-07-08,2025-09-01,2.1922
US_CN_00133,2015-07-09,2025-09-01,2.3211
US_CN_00133,2015-07-10,2025-09-01,2.3972
US_CN_00133,2015-07-13,2025-09-01,2.4538
US_CN_00133,2015-07-14,2025-09-01,2.401
US_CN_00133,2015-07-15,2025-09-01,2.3521
US_CN_00133,2015-07-16,2025-09-01,2.3503
US_CN_00133,2015-07-17,2025-09-01,2.3469
US_CN_00133,2015-07-20,2025-09-01,2.3723
US_CN_00133,2015-07-21,2025-09-01,2.3253
US_CN_00133,2015-07-22,2025-09-01,2.3235
US_CN_00133,2015-07-23,2025-09-01,2.2677
US_CN_00133,2015-07-24,2025-09-01,2.2624
US_CN_00133,2015-07-27,2025-09-01,2.2175
US_CN_00133,2015-07-28,2025-09-01,2.2499
US_CN_00133,2015-07-29,2025-09-01,2.2859
US_CN_00133,2015-07-30,2025-09-01,2.2589
US_CN_00133,2015-07-31,2025-09-01,2.1801
US_CN_00133,2015-08-03,2025-09-01,2.148
US_CN_00133,2015-08-04,2025-09-01,2.2213
US_CN_00133,2015-08-05,2025-09-01,2.2699
US_CN_00133,2015-08-06,2025-09-01,2.2214
US_CN_00133,2015-08-07,2025-09-01,2.1623
US_CN_00133,2015-08-10,2025-09-01,2.2269
US_CN_00133,2015-08-11,2025-09-01,2.1409
US_CN_00133,2015-08-12,2025-09-01,2.148
US_CN_00133,2015-08-13,2025-09-01,2.1854
US_CN_00133,2015-08-14,2025-09-01,2.1977
US_CN_00133,2015-08-17,2025-09-01,2.1678
US_CN_00133,2015-08-18,2025-09-01,2.1925
US_CN_00133,2015-08-19,2025-09-01,2.1256
US_CN_00133,2015-08-20,2025-09-01,2.0679
US_CN_00133,2015-08-21,2025-09-01,2.0365
US_CN_00133,2015-08-24,2025-09-01,2.0034
US_CN_00133,2015-08-25,2025-09-01,2.0714
US_CN_00133,2015-08-26,2025-09-01,2.1752
US_CN_00133,2015-08-27,2025-09-01,2.1841
US_CN_00133,2015-08-28,2025-09-01,2.1807
US_CN_00133,2015-08-31,2025-09-01,2.2179
US_CN_00133,2015-09-01,2025-09-01,2.1524
US_CN_00133,2015-09-02,2025-09-01,2.1843
US_CN_00133,2015-09-03,2025-09-01,2.1596
US_CN_00133,2015-09-04,2025-09-01,2.1244
US_CN_00133,2015-09-07,2025-09-01,2.1244
US_CN_00133,2015-09-08,2025-09-01,2.1828
US_CN_00133,2015-09-09,2025-09-01,2.2006
US_CN_00133,2015-09-10,2025-09-01,2.222
US_CN_00133,2015-09-11,2025-09-01,2.1883
US_CN_00133,2015-09-14,2025-09-01,2.1831
US_CN_00133,2015-09-15,2025-09-01,2.2867
US_CN_00133,2015-09-16,2025-09-01,2.294
US_CN_00133,2015-09-17,2025-09-01,2.1903
US_CN_00133,2015-09-18,2025-09-01,2.1336
US_CN_00133,2015-09-21,2025-09-01,2.2012
US_CN_00133,2015-09-22,2025-09-01,2.1337
US_CN_00133,2015-09-23,2025-09-01,2.1497
US_CN_00133,2015-09-24,2025-09-01,2.1266
US_CN_00133,2015-09-25,2025-09-01,2.1623
US_CN_00133,2015-09-28,2025-09-01,2.0949
US_CN_00133,2015-09-29,2025-09-01,2.0508
US_CN_00133,2015-09-30,2025-09-01,2.0368
US_CN_00133,2015-10-01,2025-09-01,2.0368
US_CN_00133,2015-10-02,2025-09-01,1.9929
US_CN_00133,2015-10-05,2025-09-01,2.0562
US_CN_00133,2015-10-06,2025-09-01,2.0315
US_CN_00133,2015-10-07,2025-09-01,2.0668
US_CN_00133,2015-10-08,2025-09-01,2.104
US_CN_00133,2015-10-09,2025-09-01,2.0881
US_CN_00133,2015-10-12,2025-09-01,2.0881
US_CN_00133,2015-10-13,2025-09-01,2.0439
US_CN_00133,2015-10-14,2025-09-01,1.9718
US_CN_00133,2015-10-15,2025-09-01,2.0175
US_CN_00133,2015-10-16,2025-09-01,2.0334
US_CN_00133,2015-10-19,2025-09-01,2.0228
US_CN_00133,2015-10-20,2025-09-01,2.067
US_CN_00133,2015-10-21,2025-09-01,2.0228
US_CN_00133,2015-10-22,2025-09-01,2.0263
US_CN_00133,2015-10-23,2025-09-01,2.0866
US_CN_00133,2015-10-26,2025-09-01,2.0564
US_CN_00133,2015-10-27,2025-09-01,2.037
US_CN_00133,2015-10-28,2025-09-01,2.1009
US_CN_00133,2015-10-29,2025-09-01,2.1725
US_CN_00133,2015-10-30,2025-09-01,2.1421
US_CN_00133,2015-11-02,2025-09-01,2.1709
US_CN_00133,2015-11-03,2025-09-01,2.2105
US_CN_00133,2015-11-04,2025-09-01,2.225
US_CN_00133,2015-11-05,2025-09-01,2.2323
US_CN_00133,2015-11-06,2025-09-01,2.3252
US_CN_00133,2015-11-09,2025-09-01,2.3436
US_CN_00133,2015-11-10,2025-09-01,2.3419
US_CN_00133,2015-11-11,2025-09-01,2.3301
US_CN_00133,2015-11-12,2025-09-01,2.3116
US_CN_00133,2015-11-13,2025-09-01,2.2658
US_CN_00133,2015-11-16,2025-09-01,2.2676
US_CN_00133,2015-11-17,2025-09-01,2.2658
US_CN_00133,2015-11-18,2025-09-01,2.2728
US_CN_00133,2015-11-19,2025-09-01,2.2482
US_CN_00133,2015-11-20,2025-09-01,2.2623
US_CN_00133,2015-11-23,2025-09-01,2.2377
US_CN_00133,2015-11-24,2025-09-01,2.2377
US_CN_00133,2015-11-25,2025-09-01,2.2341
US_CN_00133,2015-11-26,2025-09-01,2.2341
US_CN_00133,2015-11-27,2025-09-01,2.2201
US_CN_00133,2015-11-30,2025-09-01,2.206
US_CN_00133,2015-12-01,2025-09-01,2.1431
US_CN_00133,2015-12-02,2025-09-01,2.1797
US_CN_00133,2015-12-03,2025-09-01,2.3136
US_CN_00133,2015-12-04,2025-09-01,2.2693
US_CN_00133,2015-12-07,2025-09-01,2.2288
US_CN_00133,2015-12-08,2025-09-01,2.2182
US_CN_00133,2015-12-09,2025-09-01,2.2164
US_CN_00133,2015-12-10,2025-09-01,2.2305
US_CN_00133,2015-12-11,2025-09-01,2.127
US_CN_00133,2015-12-14,2025-09-01,2.2217
US_CN_00133,2015-12-15,2025-09-01,2.2658
US_CN_00133,2015-12-16,2025-09-01,2.296
US_CN_00133,2015-12-17,2025-09-01,2.2234
US_CN_00133,2015-12-18,2025-09-01,2.204
US_CN_00133,2015-12-21,2025-09-01,2.1917
US_CN_00133,2015-12-22,2025-09-01,2.2357
US_CN_00133,2015-12-23,2025-09-01,2.2534
US_CN_00133,2015-12-24,2025-09-01,2.241
US_CN_00133,2015-12-25,2025-09-01,2.241
US_CN_00133,2015-12-28,2025-09-01,2.2304
US_CN_00133,2015-12-29,2025-09-01,2.305
US_CN_00133,2015-12-30,2025-09-01,2.2943
US_CN_00133,2015-12-31,2025-09-01,2.2694
US_CN_00133,2016-01-01,2025-09-01,2.2694
US_CN_00133,2016-01-04,2025-09-01,2.2428
US_CN_00133,2016-01-05,2025-09-01,2.2357
US_CN_00133,2016-01-06,2025-09-01,2.1702
US_CN_00133,2016-01-07,2025-09-01,2.1455
US_CN_00133,2016-01-08,2025-09-01,2.1156
US_CN_00133,2016-01-11,2025-09-01,2.1754
US_CN_00133,2016-01-12,2025-09-01,2.1032
US_CN_00133,2016-01-13,2025-09-01,2.0927
US_CN_00133,2016-01-14,2025-09-01,2.0874
US_CN_00133,2016-01-15,2025-09-01,2.0347
US_CN_00133,2016-01-18,2025-09-01,2.0347
US_CN_00133,2016-01-19,2025-09-01,2.0556
US_CN_00133,2016-01-20,2025-09-01,1.9824
US_CN_00133,2016-01-21,2025-09-01,2.0311
US_CN_00133,2016-01-22,2025-09-01,2.0519
US_CN_00133,2016-01-25,2025-09-01,2.0012
US_CN_00133,2016-01-26,2025-09-01,1.9942
US_CN_00133,2016-01-27,2025-09-01,1.9993
US_CN_00133,2016-01-28,2025-09-01,1.9784
US_CN_00133,2016-01-29,2025-09-01,1.9209
US_CN_00133,2016-02-01,2025-09-01,1.9486
US_CN_00133,2016-02-02,2025-09-01,1.8448
US_CN_00133,2016-02-03,2025-09-01,1.8861
US_CN_00133,2016-02-04,2025-09-01,1.8395
US_CN_00133,2016-02-05,2025-09-01,1.8357
US_CN_00133,2016-02-08,2025-09-01,1.7483
US_CN_00133,2016-02-09,2025-09-01,1.726
US_CN_00133,2016-02-10,2025-09-01,1.6681
US_CN_00133,2016-02-11,2025-09-01,1.6591
US_CN_00133,2016-02-12,2025-09-01,1.7481
US_CN_00133,2016-02-15,2025-09-01,1.7481
US_CN_00133,2016-02-16,2025-09-01,1.7723
US_CN_00133,2016-02-17,2025-09-01,1.819
US_CN_00133,2016-02-18,2025-09-01,1.7396
US_CN_00133,2016-02-19,2025-09-01,1.7449
US_CN_00133,2016-02-22,2025-09-01,1.7518
US_CN_00133,2016-02-23,2025-09-01,1.7225
US_CN_00133,2016-02-24,2025-09-01,1.7484
US_CN_00133,2016-02-25,2025-09-01,1.7157
US_CN_00133,2016-02-26,2025-09-01,1.7623
US_CN_00133,2016-02-29,2025-09-01,1.7347
US_CN_00133,2016-03-01,2025-09-01,1.8249
US_CN_00133,2016-03-02,2025-09-01,1.8406
US_CN_00133,2016-03-03,2025-09-01,1.8337
US_CN_00133,2016-03-04,2025-09-01,1.8741
US_CN_00133,2016-03-07,2025-09-01,1.9057
US_CN_00133,2016-03-08,2025-09-01,1.8287
US_CN_00133,2016-03-09,2025-09-01,1.876
US_CN_00133,2016-03-10,2025-09-01,1.9323
US_CN_00133,2016-03-11,2025-09-01,1.9839
US_CN_00133,2016-03-14,2025-09-01,1.9592
US_CN_00133,2016-03-15,2025-09-01,1.9699
US_CN_00133,2016-03-16,2025-09-01,1.9081
US_CN_00133,2016-03-17,2025-09-01,1.8958
US_CN_00133,2016-03-18,2025-09-01,1.8732
US_CN_00133,2016-03-21,2025-09-01,1.9155
US_CN_00133,2016-03-22,2025-09-01,1.9403
US_CN_00133,2016-03-23,2025-09-01,1.8786
US_CN_00133,2016-03-24,2025-09-01,1.9
US_CN_00133,2016-03-25,2025-09-01,1.9
US_CN_00133,2016-03-28,2025-09-01,1.886
US_CN_00133,2016-03-29,2025-09-01,1.8035
US_CN_00133,2016-03-30,2025-09-01,1.8228
US_CN_00133,2016-03-31,2025-09-01,1.7687
US_CN_00133,2016-04-01,2025-09-01,1.7705
US_CN_00133,2016-04-04,2025-09-01,1.7618
US_CN_00133,2016-04-05,2025-09-01,1.7201
US_CN_00133,2016-04-06,2025-09-01,1.7549
US_CN_00133,2016-04-07,2025-09-01,1.6889
US_CN_00133,2016-04-08,2025-09-01,1.7167
US_CN_00133,2016-04-11,2025-09-01,1.7254
US_CN_00133,2016-04-12,2025-09-01,1.7761
US_CN_00133,2016-04-13,2025-09-01,1.7639
US_CN_00133,2016-04-14,2025-09-01,1.7919
US_CN_00133,2016-04-15,2025-09-01,1.7518
US_CN_00133,2016-04-18,2025-09-01,1.7711
US_CN_00133,2016-04-19,2025-09-01,1.7851
US_CN_00133,2016-04-20,2025-09-01,1.845
US_CN_00133,2016-04-21,2025-09-01,1.861
US_CN_00133,2016-04-22,2025-09-01,1.8878
US_CN_00133,2016-04-25,2025-09-01,1.9128
US_CN_00133,2016-04-26,2025-09-01,1.9271
US_CN_00133,2016-04-27,2025-09-01,1.8508
US_CN_00133,2016-04-28,2025-09-01,1.8243
US_CN_00133,2016-04-29,2025-09-01,1.8333
US_CN_00133,2016-05-02,2025-09-01,1.8723
US_CN_00133,2016-05-03,2025-09-01,1.7963
US_CN_00133,2016-05-04,2025-09-01,1.7752
US_CN_00133,2016-05-05,2025-09-01,1.7453
US_CN_00133,2016-05-06,2025-09-01,1.7789
US_CN_00133,2016-05-09,2025-09-01,1.7507
US_CN_00133,2016-05-10,2025-09-01,1.7613
US_CN_00133,2016-05-11,2025-09-01,1.7367
US_CN_00133,2016-05-12,2025-09-01,1.7516
US_CN_00133,2016-05-13,2025-09-01,1.7001
US_CN_00133,2016-05-16,2025-09-01,1.7533
US_CN_00133,2016-05-17,2025-09-01,1.7723
US_CN_00133,2016-05-18,2025-09-01,1.8538
US_CN_00133,2016-05-19,2025-09-01,1.8487
US_CN_00133,2016-05-20,2025-09-01,1.8384
US_CN_00133,2016-05-23,2025-09-01,1.835
US_CN_00133,2016-05-24,2025-09-01,1.8629
US_CN_00133,2016-05-25,2025-09-01,1.8664
US_CN_00133,2016-05-26,2025-09-01,1.8282
US_CN_00133,2016-05-27,2025-09-01,1.851
US_CN_00133,2016-05-30,2025-09-01,1.851
US_CN_00133,2016-05-31,2025-09-01,1.8458
US_CN_00133,2016-06-01,2025-09-01,1.8354
US_CN_00133,2016-06-02,2025-09-01,1.7989
US_CN_00133,2016-06-03,2025-09-01,1.7004
US_CN_00133,2016-06-06,2025-09-01,1.7367
US_CN_00133,2016-06-07,2025-09-01,1.7177
US_CN_00133,2016-06-08,2025-09-01,1.7022
US_CN_00133,2016-06-09,2025-09-01,1.6867
US_CN_00133,2016-06-10,2025-09-01,1.6404
US_CN_00133,2016-06-13,2025-09-01,1.6096
US_CN_00133,2016-06-14,2025-09-01,1.6130000000000002
US_CN_00133,2016-06-15,2025-09-01,1.5719999999999998
US_CN_00133,2016-06-16,2025-09-01,1.5788
US_CN_00133,2016-06-17,2025-09-01,1.6078
US_CN_00133,2016-06-20,2025-09-01,1.6886
US_CN_00133,2016-06-21,2025-09-01,1.7059
US_CN_00133,2016-06-22,2025-09-01,1.6852
US_CN_00133,2016-06-23,2025-09-01,1.7458
US_CN_00133,2016-06-24,2025-09-01,1.5599
US_CN_00133,2016-06-27,2025-09-01,1.4377
US_CN_00133,2016-06-28,2025-09-01,1.4664
US_CN_00133,2016-06-29,2025-09-01,1.5155
US_CN_00133,2016-06-30,2025-09-01,1.4697
US_CN_00133,2016-07-01,2025-09-01,1.4441
US_CN_00133,2016-07-04,2025-09-01,1.4441
US_CN_00133,2016-07-05,2025-09-01,1.375
US_CN_00133,2016-07-06,2025-09-01,1.3682
US_CN_00133,2016-07-07,2025-09-01,1.385
US_CN_00133,2016-07-08,2025-09-01,1.3579
US_CN_00133,2016-07-11,2025-09-01,1.4303
US_CN_00133,2016-07-12,2025-09-01,1.51
US_CN_00133,2016-07-13,2025-09-01,1.4743
US_CN_00133,2016-07-14,2025-09-01,1.5356
US_CN_00133,2016-07-15,2025-09-01,1.5509
US_CN_00133,2016-07-18,2025-09-01,1.5818
US_CN_00133,2016-07-19,2025-09-01,1.5526
US_CN_00133,2016-07-20,2025-09-01,1.5801
US_CN_00133,2016-07-21,2025-09-01,1.556
US_CN_00133,2016-07-22,2025-09-01,1.5663
US_CN_00133,2016-07-25,2025-09-01,1.5731
US_CN_00133,2016-07-26,2025-09-01,1.5611
US_CN_00133,2016-07-27,2025-09-01,1.4976
US_CN_00133,2016-07-28,2025-09-01,1.5044
US_CN_00133,2016-07-29,2025-09-01,1.4531
US_CN_00133,2016-08-01,2025-09-01,1.5214
US_CN_00133,2016-08-02,2025-09-01,1.5558
US_CN_00133,2016-08-03,2025-09-01,1.5419999999999998
US_CN_00133,2016-08-04,2025-09-01,1.5008
US_CN_00133,2016-08-05,2025-09-01,1.5885
US_CN_00133,2016-08-08,2025-09-01,1.592
US_CN_00133,2016-08-09,2025-09-01,1.547
US_CN_00133,2016-08-10,2025-09-01,1.5074
US_CN_00133,2016-08-11,2025-09-01,1.5593
US_CN_00133,2016-08-12,2025-09-01,1.5135
US_CN_00133,2016-08-15,2025-09-01,1.5576
US_CN_00133,2016-08-16,2025-09-01,1.5746
US_CN_00133,2016-08-17,2025-09-01,1.5491
US_CN_00133,2016-08-18,2025-09-01,1.5356
US_CN_00133,2016-08-19,2025-09-01,1.5781
US_CN_00133,2016-08-22,2025-09-01,1.5424
US_CN_00133,2016-08-23,2025-09-01,1.5458
US_CN_00133,2016-08-24,2025-09-01,1.5611
US_CN_00133,2016-08-25,2025-09-01,1.5731
US_CN_00133,2016-08-26,2025-09-01,1.6296
US_CN_00133,2016-08-29,2025-09-01,1.5595
US_CN_00133,2016-08-30,2025-09-01,1.5663
US_CN_00133,2016-08-31,2025-09-01,1.58
US_CN_00133,2016-09-01,2025-09-01,1.5681
US_CN_00133,2016-09-02,2025-09-01,1.6024
US_CN_00133,2016-09-05,2025-09-01,1.6024
US_CN_00133,2016-09-06,2025-09-01,1.534
US_CN_00133,2016-09-07,2025-09-01,1.5391
US_CN_00133,2016-09-08,2025-09-01,1.599
US_CN_00133,2016-09-09,2025-09-01,1.6749
US_CN_00133,2016-09-12,2025-09-01,1.6629
US_CN_00133,2016-09-13,2025-09-01,1.7271
US_CN_00133,2016-09-14,2025-09-01,1.6976
US_CN_00133,2016-09-15,2025-09-01,1.6907
US_CN_00133,2016-09-16,2025-09-01,1.6926
US_CN_00133,2016-09-19,2025-09-01,1.7118
US_CN_00133,2016-09-20,2025-09-01,1.6892
US_CN_00133,2016-09-21,2025-09-01,1.6511
US_CN_00133,2016-09-22,2025-09-01,1.6183
US_CN_00133,2016-09-23,2025-09-01,1.6184
US_CN_00133,2016-09-26,2025-09-01,1.5839
US_CN_00133,2016-09-27,2025-09-01,1.5564
US_CN_00133,2016-09-28,2025-09-01,1.5719
US_CN_00133,2016-09-29,2025-09-01,1.5599
US_CN_00133,2016-09-30,2025-09-01,1.5944
US_CN_00133,2016-10-03,2025-09-01,1.6221
US_CN_00133,2016-10-04,2025-09-01,1.6864
US_CN_00133,2016-10-05,2025-09-01,1.7021
US_CN_00133,2016-10-06,2025-09-01,1.7372
US_CN_00133,2016-10-07,2025-09-01,1.7181
US_CN_00133,2016-10-10,2025-09-01,1.7181
US_CN_00133,2016-10-11,2025-09-01,1.7638
US_CN_00133,2016-10-12,2025-09-01,1.7692
US_CN_00133,2016-10-13,2025-09-01,1.7411
US_CN_00133,2016-10-14,2025-09-01,1.7977
US_CN_00133,2016-10-17,2025-09-01,1.766
US_CN_00133,2016-10-18,2025-09-01,1.7379
US_CN_00133,2016-10-19,2025-09-01,1.7432
US_CN_00133,2016-10-20,2025-09-01,1.7556
US_CN_00133,2016-10-21,2025-09-01,1.7347
US_CN_00133,2016-10-24,2025-09-01,1.7647
US_CN_00133,2016-10-25,2025-09-01,1.756
US_CN_00133,2016-10-26,2025-09-01,1.7931
US_CN_00133,2016-10-27,2025-09-01,1.8536
US_CN_00133,2016-10-28,2025-09-01,1.8468
US_CN_00133,2016-10-31,2025-09-01,1.8255
US_CN_00133,2016-11-01,2025-09-01,1.8274
US_CN_00133,2016-11-02,2025-09-01,1.8025
US_CN_00133,2016-11-03,2025-09-01,1.8115
US_CN_00133,2016-11-04,2025-09-01,1.7762
US_CN_00133,2016-11-07,2025-09-01,1.8261
US_CN_00133,2016-11-08,2025-09-01,1.8547
US_CN_00133,2016-11-09,2025-09-01,2.0571
US_CN_00133,2016-11-10,2025-09-01,2.1501
US_CN_00133,2016-11-11,2025-09-01,2.1501
US_CN_00133,2016-11-14,2025-09-01,2.2614
US_CN_00133,2016-11-15,2025-09-01,2.2189
US_CN_00133,2016-11-16,2025-09-01,2.2225
US_CN_00133,2016-11-17,2025-09-01,2.3026
US_CN_00133,2016-11-18,2025-09-01,2.3548
US_CN_00133,2016-11-21,2025-09-01,2.3154
US_CN_00133,2016-11-22,2025-09-01,2.3119
US_CN_00133,2016-11-23,2025-09-01,2.3498
US_CN_00133,2016-11-24,2025-09-01,2.3498
US_CN_00133,2016-11-25,2025-09-01,2.3572
US_CN_00133,2016-11-28,2025-09-01,2.3124
US_CN_00133,2016-11-29,2025-09-01,2.291
US_CN_00133,2016-11-30,2025-09-01,2.3809
US_CN_00133,2016-12-01,2025-09-01,2.4481
US_CN_00133,2016-12-02,2025-09-01,2.3831
US_CN_00133,2016-12-05,2025-09-01,2.3941
US_CN_00133,2016-12-06,2025-09-01,2.3887
US_CN_00133,2016-12-07,2025-09-01,2.3401
US_CN_00133,2016-12-08,2025-09-01,2.4071
US_CN_00133,2016-12-09,2025-09-01,2.4675
US_CN_00133,2016-12-12,2025-09-01,2.4712
US_CN_00133,2016-12-13,2025-09-01,2.4713
US_CN_00133,2016-12-14,2025-09-01,2.5707
US_CN_00133,2016-12-15,2025-09-01,2.5967
US_CN_00133,2016-12-16,2025-09-01,2.5916
US_CN_00133,2016-12-19,2025-09-01,2.5382
US_CN_00133,2016-12-20,2025-09-01,2.5586
US_CN_00133,2016-12-21,2025-09-01,2.5348
US_CN_00133,2016-12-22,2025-09-01,2.5515
US_CN_00133,2016-12-23,2025-09-01,2.5373
US_CN_00133,2016-12-26,2025-09-01,2.5373
US_CN_00133,2016-12-27,2025-09-01,2.5596
US_CN_00133,2016-12-28,2025-09-01,2.508
US_CN_00133,2016-12-29,2025-09-01,2.475
US_CN_00133,2016-12-30,2025-09-01,2.4443
US_CN_00133,2017-01-02,2025-09-01,2.4443
US_CN_00133,2017-01-03,2025-09-01,2.4444
US_CN_00133,2017-01-04,2025-09-01,2.439
US_CN_00133,2017-01-05,2025-09-01,2.3443
US_CN_00133,2017-01-06,2025-09-01,2.4193
US_CN_00133,2017-01-09,2025-09-01,2.3647
US_CN_00133,2017-01-10,2025-09-01,2.3757
US_CN_00133,2017-01-11,2025-09-01,2.3721
US_CN_00133,2017-01-12,2025-09-01,2.3631
US_CN_00133,2017-01-13,2025-09-01,2.3964
US_CN_00133,2017-01-16,2025-09-01,2.3964
US_CN_00133,2017-01-17,2025-09-01,2.3253
US_CN_00133,2017-01-18,2025-09-01,2.4296
US_CN_00133,2017-01-19,2025-09-01,2.4739
US_CN_00133,2017-01-20,2025-09-01,2.4668
US_CN_00133,2017-01-23,2025-09-01,2.3971
US_CN_00133,2017-01-24,2025-09-01,2.4652
US_CN_00133,2017-01-25,2025-09-01,2.5116
US_CN_00133,2017-01-26,2025-09-01,2.5043
US_CN_00133,2017-01-27,2025-09-01,2.4843
US_CN_00133,2017-01-30,2025-09-01,2.4881
US_CN_00133,2017-01-31,2025-09-01,2.4531
US_CN_00133,2017-02-01,2025-09-01,2.4699
US_CN_00133,2017-02-02,2025-09-01,2.4737
US_CN_00133,2017-02-03,2025-09-01,2.4648
US_CN_00133,2017-02-06,2025-09-01,2.4077
US_CN_00133,2017-02-07,2025-09-01,2.3931
US_CN_00133,2017-02-08,2025-09-01,2.3363
US_CN_00133,2017-02-09,2025-09-01,2.3948
US_CN_00133,2017-02-10,2025-09-01,2.4073
US_CN_00133,2017-02-13,2025-09-01,2.4358
