,margin_balance,short_balance
2025-08-01,1966270000000.0,13583235749.0
2025-08-04,1977600000000.0,13708462045.0
2025-08-05,1986310000000.0,13948255513.0
2025-08-06,1995330000000.0,14080317889.0
2025-08-07,1998920000000.0,14211568771.0
2025-08-08,1995360000000.0,14156678592.0
2025-08-11,2012200000000.0,13997912324.0
2025-08-12,2020370000000.0,14168115673.0
2025-08-13,2032060000000.0,14190184307.0
2025-08-14,2041060000000.0,14150777057.0
2025-08-15,2048600000000.0,14043544442.0
2025-08-18,2088100000000.0,14203901428.0
2025-08-19,2117510000000.0,14183544250.0
2025-08-20,2132970000000.0,14600071443.0
2025-08-21,2131950000000.0,14843192172.0
2025-08-22,2140130000000.0,14941971662.0
2025-08-25,2172970000000.0,15356997879.0
2025-08-26,2192160000000.0,15451629864.0
2025-08-27,2212350000000.0,15142679659.0
2025-08-28,2228440000000.0,15485914823.0
2025-08-29,2245470000000.0,15877236782.0
2025-09-01,2280830000000.0,16162779763.0
2025-09-02,2272370000000.0,16085994960.0
2025-09-03,2273910000000.0,15947102367.0
2025-09-04,2264210000000.0,15333372853.0
2025-09-05,2271310000000.0,15748175291.0
2025-09-08,2297540000000.0,16018518915.0
2025-09-09,2303490000000.0,16222713322.0
2025-09-10,2309270000000.0,16324092374.0
2025-09-11,2323680000000.0,16743238467.0
2025-09-12,2334960000000.0,16607014763.0
2025-09-15,2353300000000.0,16699041936.0
2025-09-16,2375810000000.0,16840732424.0
2025-09-17,2388520000000.0,16922003568.0
2025-09-18,2385760000000.0,16705779347.0
2025-09-19,2381610000000.0,16574930516.0
2025-09-22,2400840000000.0,16689121742.0
2025-09-23,2400040000000.0,16746887262.0
2025-09-24,2414120000000.0,16982667673.0
2025-09-25,2427410000000.0,16955634369.0
2025-09-26,2408060000000.0,16402069436.0
2025-09-29,2412450000000.0,16304541938.0
2025-09-30,2378390000000.0,15767850566.0
2025-10-09,2429190000000.0,16352446052.0
2025-10-10,2425660000000.0,16117526114.0
2025-10-13,2427900000000.0,16471146799.0
2025-10-14,2430230000000.0,16694042602.0
2025-10-15,2432550000000.0,16873999171.0
2025-10-16,2440140000000.0,17058144224.0
2025-10-17,2412830000000.0,16550062855.0
2025-10-20,2413230000000.0,16766994333.0
2025-10-21,2427280000000.0,16985563426.0
2025-10-22,2435550000000.0,16864098326.0
2025-10-23,2433920000000.0,17121030925.0
2025-10-24,2439820000000.0,17372133056.0
2025-10-27,2464290000000.0,17724574831.0
2025-10-28,2476990000000.0,17769592854.0
2025-10-29,2488580000000.0,18070455651.0
2025-10-30,2481180000000.0,17906244229.0
2025-10-31,2468920000000.0,17481795862.0
2025-11-03,2477005452662.0,17757238025.0
2025-11-04,2473686972149.0,17935634605.0
2025-11-05,2473543822758.0,17934362649.0
2025-11-06,2480549373801.0,18300048673.0
2025-11-07,2475527615818.0,18165440707.0
2025-11-10,2483155899616.0,18260631557.0
2025-11-11,2487163850926.0,18134468596.0
2025-11-12,2484085427875.0,18113226402.0
2025-11-13,2488154912081.0,18378645387.0
2025-11-14,2474698895394.0,18004938179.0
2025-11-17,2482319843374.0,18014374326.0
2025-11-18,2484901123962.0,17809002980.0
2025-11-19,2480324625615.0,17615065411.0
2025-11-20,2474385399763.0,17317252642.0
2025-11-21,2445177525525.0,16272088161.0
2025-11-24,2442297741071.0,16371010006.0
2025-11-25,2446287631320.0,16744306049.0
2025-11-26,2452265179873.0,17089877486.0
2025-11-27,2455015562394.0,17029429963.0
2025-11-28,2456499962063.0,17077343544.0
2025-12-01,2466708286956.0,17602247634.0
2025-12-02,2468902768286.0,17551232607.0
2025-12-03,2465189352625.0,17402969260.0
2025-12-04,2466488857004.0,17380619644.0
2025-12-05,2464110895577.0,17564660287.0
2025-12-08,2482742537161.0,17772249635.0
2025-12-09,2492895900701.0,17676440547.0
2025-12-10,2496405517216.0,17883061554.0
2025-12-11,2490145869129.0,17836141282.0
2025-12-12,2483731539163.0,17672218638.0
2025-12-15,2488573869735.0,17095736889.0
2025-12-16,2488114606751.0,16720586177.0
2025-12-17,2485880726723.0,16965482471.0
2025-12-18,2482556481670.0,16809265999.0
2025-12-19,2487133472890.0,16694346738.0
2025-12-22,2499737285424.0,16903024124.0
2025-12-23,2514595806120.0,16967537538.0
2025-12-24,2524722711663.0,16960497142.0
2025-12-25,2528498674380.0,16931391999.0
2025-12-26,2526462118675.0,16867737548.0
2025-12-29,2534842543599.0,16890957491.0
2025-12-30,2538524855023.0,16758938008.0
2025-12-31,2524156003584.0,16526332846.0
2026-01-05,2543421750497.0,17226467986.0
2026-01-06,2562309195212.0,17591165855.0
2026-01-07,2587210825908.0,17531623143.0
2026-01-08,2603154537570.0,17454788974.0
2026-01-09,2609935087012.0,17665737702.0
2026-01-12,2655988267131.0,18073672073.0
2026-01-13,2665390662091.0,17601468453.0
2026-01-14,2680627423937.0,17603192048.0
2026-01-15,2701240244600.0,17510588503.0
2026-01-16,2714433001345.0,17104175236.0
2026-01-19,2705932450900.0,17242503110.0
2026-01-20,2692019771549.0,17338783606.0
2026-01-21,2703570680110.0,17451959469.0
2026-01-22,2707542529687.0,17370288389.0
2026-01-23,2706140524642.0,17334871839.0
2026-01-26,2708021854625.0,17418377661.0
2026-01-27,2705903894083.0,17486719678.0
2026-01-28,2725260124512.0,17382684905.0
2026-01-29,2722231819444.0,17131062098.0
2026-01-30,2698688618797.0,16598701319.0
2026-02-02,2692679160196.0,16408832565.0
2026-02-03,2689840031672.0,16723832003.0
2026-02-04,2675897728618.0,16974257291.0
2026-02-05,2664066705939.0,16793271094.0
2026-02-06,2647045551229.0,16614720231.0
2026-02-09,2647568633274.0,16831652929.0
2026-02-10,2643740970409.0,16733807702.0
2026-02-11,2627823643748.0,16611168151.0
2026-02-12,2629337325196.0,16264717944.0
2026-02-13,2572379370452.0,15745782331.0
2026-02-24,2606268021247.0,16488697021.0
2026-02-25,2629905840461.0,16720458791.0
2026-02-26,2649975594709.0,17064674361.0
2026-02-27,2651864331612.0,17333280818.0
2026-03-02,2656284388002.0,17722413806.0
2026-03-03,2633783272426.0,17527917452.0
2026-03-04,2625488273170.0,17199421122.0
2026-03-05,2633829423179.0,17976099404.0
2026-03-06,2627667742357.0,17893612242.0
2026-03-09,2627518705511.0,18120699443.0
2026-03-10,2637291703513.0,18048523833.0
2026-03-11,2642689112104.0,18551267907.0
2026-03-12,2645946164846.0,18711718073.0
2026-03-13,2633260617689.0,18450607679.0
2026-03-16,2643000837306.0,18378735649.0
2026-03-17,2633994151877.0,18042225238.0
2026-03-18,2636536757698.0,18038659553.0
2026-03-19,2632250785435.0,17877039501.0
2026-03-20,2614843046102.0,17450724501.0
2026-03-23,2603333177382.0,16697420770.0
2026-03-24,2596435902271.0,17162750338.0
2026-03-25,2599596141711.0,17879164844.0
2026-03-26,2598759959850.0,17789636113.0
2026-03-27,2590812898150.0,18031692602.0
2026-03-30,2598613158195.0,18300407799.0
2026-03-31,2590476575358.0,18180390759.0
2026-04-01,2591206394980.0,18572436090.0
2026-04-02,2580208219710.0,18464662448.0
2026-04-03,2562722619497.0,18078908411.0
2026-04-07,2566589011760.0,18374897615.0
2026-04-08,2582852439835.0,18681151309.0
2026-04-09,2590205503723.0,18505082641.0
